INTERSECTION_ID,X_2263,Y_2263,BOROUGH,LocationDescription,HAS_SIGNAL,HAS_CRASH,CRASH_COUNT_50FT,COMPLAINT_COUNT_50FT,Signalized,Stop_Controlled,Uncontrolled
UNKNOWN @ I 990 SB / I 990,-300959.20434225874,1070739.6960159333,UNKNOWN,I 990 SB,1,0,0,0,1,0,0
UNKNOWN @ I 690 EB / Fairgrounds,389103.6295825833,1070327.7833377663,UNKNOWN,I-690 EB PAST 695 SB,1,0,0,0,1,0,0
UNKNOWN @ NY 263 / New Rd,-278832.0369319724,1087217.9838590294,UNKNOWN,RT 263 (MILLERSPORT HWY) @ NEW RD,1,0,0,0,1,0,0
UNKNOWN @ NY 033 / Pavement Rd,-253722.55697818127,1045137.6195154196,UNKNOWN,RT 33 (GENESEE ST) @ PAVEMENT RD,1,0,0,0,1,0,0
UNKNOWN @ NY 240 / Thruway Plaza,-297757.9417533133,1032439.1132829866,UNKNOWN,RT 240 (HARLEM RD) @ THRUWAY PLAZA,1,0,0,0,1,0,0
UNKNOWN @ NY 017 / N/A OR None,497511.390049556,709378.3478165547,UNKNOWN,NY 17 @ VMS #7 (RM 17 9107 3036),1,0,0,0,1,0,0
UNKNOWN @ NY 007 EB / N/A OR None,853995.6703123541,915520.9908560184,UNKNOWN,NY 7 EB @ Division St. RRFB,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1025394.0,213995.0,QUEENS,,0,0,0,0,0,0,1
QUEENS @ Unknown Location,1054164.0,159740.0,QUEENS,,0,0,0,0,0,1,0
BROOKLYN @ Unknown Location,995357.0,164358.0,BROOKLYN,,0,0,0,0,0,0,1
UNKNOWN @ I 495 NSR / Carlls Straight Path,1172446.2812155911,232939.3360302185,UNKNOWN,LONG ISLAND EXPRESSWAY NSR @ CARLL'S STRAIGHT PATH,1,0,0,0,1,0,0
UNKNOWN @ Walden Ave / N/A OR None,-316900.5308812631,964986.4314297936,UNKNOWN,WALDEN AVE @  HSBC SQUARE,1,0,0,0,1,0,0
UNKNOWN @ NY 020 / Mid County Dr,-295193.7658154179,988711.093948651,UNKNOWN,RT 20 (SOUTHWESTERN BLVD) @ BREEM ST & MID COUNTY DR,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1039976.0,155261.0,QUEENS,,0,0,0,0,0,0,1
UNKNOWN @ NY 101 / Main St,1071626.056056125,242147.6019210547,UNKNOWN,PORT WASH BLVD @ MAIN STREET & HILL ROAD,1,0,0,0,1,0,0
UNKNOWN @ NY 027 / Fourth St,1067618.8414545956,179727.36766916918,UNKNOWN,SUNRISE HGWY @ FOURTH ST,1,0,0,0,1,0,0
UNKNOWN @ NY 324 / I 290,-295658.78084002994,1059703.946066265,UNKNOWN,RT 324 (SHERIDAN DR) @ I-290 RAMP,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,941283.0,140305.0,STATEN ISLAND,,0,0,0,0,0,1,0
BROOKLYN @ Unknown Location,1008828.0,160316.0,BROOKLYN,,0,0,0,0,0,1,0
UNKNOWN @ NY 018 / NY 063,-183816.8957503209,1188787.2786795078,UNKNOWN,Rt 18 Roosevelt Hwy @ Rt 63 Lyndonville Rd,1,0,0,0,1,0,0
UNKNOWN @ NY 018 / Kendall High School Drwy,-87246.18549133465,1173373.410936722,UNKNOWN,Rt 18 Roosevelt Hwy @ E of Kendall HS Drwy,1,0,0,0,1,0,0
UNKNOWN @ NY 065 / French Rd,36417.39729313148,1088353.0901403318,UNKNOWN,Rt 65 Clover St @ French Rd,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,943355.0,165891.0,STATEN ISLAND,,0,0,0,0,0,1,0
QUEENS @ Unknown Location,1042801.0,186491.0,QUEENS,,0,0,0,0,0,1,0
UNKNOWN @ I 088 WB / N/A OR None,487412.9060789752,734180.4753303108,UNKNOWN,I 88 WB @ EXIT 3 (RM 7 9101 3055),1,0,0,0,1,0,0
UNKNOWN @ NY 990D / N/A OR None,453726.56471770327,710116.2323558336,UNKNOWN,NY 990D EB RRFB (RM 990D 9101 1003+),1,0,0,0,1,0,0
UNKNOWN @ NY 035 / Lafayette Ave,1013902.2955856686,409800.4605762083,UNKNOWN,"RT 35/202 @ LAFAYETTE AVE/HOSPITAL EXIT, RM# 2003",1,0,0,0,1,0,0
UNKNOWN @ NY 005A / GREENMAN AVE,638674.3985280943,1076152.3538187004,UNKNOWN,Rte 5A and Greenman Ave,1,0,0,0,1,0,0
UNKNOWN @ NY 005 / WILBUR RD,637046.132508621,1064108.676974469,UNKNOWN,"RTE 5, RTE 12 (NB) and Wilbur Rd",1,0,0,0,1,0,0
UNKNOWN @ NY 907W / N/A OR None,1037506.0529271944,280085.69414531987,UNKNOWN,NY 907W,1,0,0,0,1,0,0
UNKNOWN @ NY 907W / N/A OR None,1037420.855005938,276318.18669223075,UNKNOWN,NY 907W,1,0,0,0,1,0,0
UNKNOWN @ NY 056 / NY 056,737358.8093965767,1602329.5278327265,UNKNOWN,RTE 56 & SOUTH COLTON SCHOOL PED RRFB,1,0,0,0,1,0,0
UNKNOWN @ NY 376 / Town hall crosswalk,1036948.419763623,512383.1731902188,UNKNOWN,Route 376 @ Town Hall Crosswalk,1,0,0,0,1,0,0
UNKNOWN @ NY 012 / NY 081,477562.7806797369,1405454.510717095,UNKNOWN,Portable Signal based with 099100 at the NYSDOT Region 7 Bridge Maintenance facility located adjacen,1,0,0,0,1,0,0
UNKNOWN @ NY 282 / NY 017 WB,336166.12862410216,686776.1605287443,UNKNOWN,NY 282 @ NY 17 Exit 62 WB Ramp,1,0,0,0,1,0,0
UNKNOWN @ NY 206 / Kirby St,583241.4159991308,778859.1495342831,UNKNOWN,NY 206 EB @ Kirby St. RRFB,1,0,0,0,1,0,0
UNKNOWN @ NY 907W / N/A OR None,1035149.4080016864,264310.47097160295,UNKNOWN,"NY 907W, near interchange with Boston Post Road",1,0,0,0,1,0,0
UNKNOWN @ NY 007 / N/A OR None,849963.7150391656,914172.1847214496,UNKNOWN,NY 7 EB @ RM 7-9504-1086 (RRFB SUNY Cobleskill),1,0,0,0,1,0,0
UNKNOWN @ Saw Mill River Rd / N/A OR None,1031611.7468876384,333099.5847908727,UNKNOWN,SMRP-NB @ ENTR.  WB OLD SAW MILL RIVER RD,1,0,0,0,1,0,0
UNKNOWN @ Saw Mill River Rd / N/A OR None,1031279.2776415972,333343.1995263937,UNKNOWN,SMRP-SB @ EXIT @ EB OLD SAW MILL RIVER RD,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,940184.0,135052.0,STATEN ISLAND,,0,0,0,0,0,0,1
BRONX @ Unknown Location,1027746.0,259721.0,BRONX,,0,0,0,8,0,1,0
BROOKLYN @ Unknown Location,987760.0,152444.0,BROOKLYN,,0,0,0,0,0,1,0
UNKNOWN @ NY 077 / Darien Lake Fun Country Driveway,-191818.34495192187,1035097.3932737547,UNKNOWN,Rt 77 @ Darien Lake Theme Park Resort,1,0,0,0,1,0,0
UNKNOWN @ I 495 SSR / Motor Pkwy W,1196320.0601112547,233938.91381921535,UNKNOWN,LONG ISLAND EXPRESSWAY SSR @ MOTOR PKWY WEST (CR67),1,0,0,0,1,0,0
UNKNOWN @ NY 253 / Pinnacle Rd,23527.397010000168,1074021.8028716017,UNKNOWN,Rt 253 Lehigh Station Rd @ CR 92 Pinnacle Rd,1,0,0,0,1,0,0
UNKNOWN @ NY 404 / Five Mile Line Rd,57246.63367308448,1125789.4474768871,UNKNOWN,Rt 404 Ridge Rd @ CR 18 Five Mile Line Rd,1,0,0,0,1,0,0
BROOKLYN @ Unknown Location,1011083.0,172444.0,BROOKLYN,,0,0,0,0,0,0,1
UNKNOWN @ NY 252 / NY 015,13471.403647013554,1084552.6449269725,UNKNOWN,Rt 252 Jefferson Rd EB On Ramp @ Rt 15 W Henrietta Rd,1,0,0,0,1,0,0
UNKNOWN @ NY 394 / Warwick Ave,-446208.3769419578,746472.8172504557,UNKNOWN,RT 394 @ WARWICK AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 277 / N/A OR None,-289649.7453243735,1034738.9982605112,UNKNOWN,RT 277 @ CHEEKTOWAGA CENTRAL HIGH SCH,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1026285.0,187525.0,QUEENS,,0,0,0,0,0,0,1
UNKNOWN @ I 290 WB / US 062,-304892.86752280995,1069478.7013169194,UNKNOWN,I 290 WB @ RT 62 NIAGARA FALLS BLVD - EXIT SIGN,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,929638.0,134558.0,STATEN ISLAND,,0,0,0,0,0,1,0
UNKNOWN @ US 219 / NY 039,-280503.5521881536,887433.9817293078,UNKNOWN,RT 219 NB EXIT RAMP @ RT 39 SOUTHWEST CORNER,1,0,0,0,1,0,0
UNKNOWN @ NY 303 / Fed Ex Driveway,998464.0106531164,333403.61014935,UNKNOWN,RT 303 @ FED EX DRIVEWAY,1,0,0,0,1,0,0
UNKNOWN @ US 009 / N/A OR None,1003515.3420265988,546872.3126606746,UNKNOWN,US Rte 9 @ parking lot entrance,1,0,0,0,1,0,0
UNKNOWN @ NY 086 / Whiteface Mtn,1022200.0352184784,1526598.3426470417,UNKNOWN,Rte 86 @ WHITEFACE MTN.,1,0,0,0,1,0,0
UNKNOWN @ Saw Mill River Pkwy / N/A OR None,1032692.1723518014,327080.60611185024,UNKNOWN,SMRP-SB @ RM2065; NORTH OF RT 287,1,0,0,0,0,0,1
UNKNOWN @ NY 202 / Spook Rock Rd,958439.3883821962,363458.136140349,UNKNOWN,"RT 202 SB, RM 1055 @ SPOOK ROCK & LIME KILN ROADS",1,0,0,0,1,0,0
UNKNOWN @ NY 052 / NY 042,820961.6167916176,581177.1641410844,UNKNOWN,NY 52 @ NY 42 (NORTHSIDE)  & RIVERSIDE DR,1,0,0,0,1,0,0
UNKNOWN @ NY 312 / N/A OR None,1097037.4800829529,459582.3704824773,UNKNOWN,RT 312-WB; E  OF MINOR RD; RM1037,1,0,0,0,1,0,0
UNKNOWN @ NY 007 / Murdoch Ave,689456.353690656,835508.6771914307,UNKNOWN,NY 7  & NY 23 (CHESTNUT ST.) @ MURDOCK AVE.,1,0,0,0,1,0,0
UNKNOWN @ NY 017 EB / N/A OR None,412350.9426466006,699704.4669433523,UNKNOWN,"NY 17 EB, BROOME/TIOGA BORDER (RM 17 9107 1000)",1,0,0,0,1,0,0
UNKNOWN @ NY 987D / N/A OR None,1052805.683106992,373013.6341764808,UNKNOWN,NY 987D - approx 1200 ft north of intersection with Old Roaring Brook Rd,1,0,0,0,1,0,0
UNKNOWN @ NY 005A / Sangertown Dr,632628.3370816804,1066715.2423571711,UNKNOWN,"RTE 5A , Sangertown and Tehans Driveway",1,0,0,0,1,0,0
UNKNOWN @ NY 030 / CR 015,934034.4295033428,1022087.1040834324,UNKNOWN,"RTE 30, Wallins Crnrs Rd and Plaza Drive",1,0,0,0,1,0,0
UNKNOWN @ NY 005 / N/A OR None,720425.0723973898,1043326.573224868,UNKNOWN,RTE 5 and Main Street,1,0,0,0,1,0,0
UNKNOWN @ I 081 NB / US 011,470190.2166362779,733731.6988087381,UNKNOWN,I 81 NB @ EXIT 6 ON RAMP (US 11- CASTLE CREEK RD) (RM 81 9101 3034),1,0,0,0,1,0,0
UNKNOWN @ NY 017 WB / N/A OR None,428643.3510432478,708110.1365011408,UNKNOWN,WB NY 17 ON RAMP FROM SB NY 26 @ EXIT 67 (RM 17 9107 1036),1,0,0,0,1,0,0
UNKNOWN @ I 081 NB / N/A OR None,491145.9833709372,708779.5559539483,UNKNOWN,I 81 NB @ EXIT 2 (RM 81I 9101 1079),1,0,0,0,1,0,0
UNKNOWN @ NY 430 / NY 426,-572467.7027711432,762375.9090225856,UNKNOWN,"RT 430 @ RT 426 MANN RD FINDLEY LAKE ""STOP AHEAD""",1,0,0,0,1,0,0
UNKNOWN @ NY 016 / Front St,-217874.8123089787,731085.4619528924,UNKNOWN,RT 16 @ FRONT ST,1,0,0,0,1,0,0
UNKNOWN @ NY 259 / I 490,-30980.40503319789,1089868.359541567,UNKNOWN,Rt 259 Union St @ I 490 WB,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,962074.0,173539.0,STATEN ISLAND,,0,0,0,0,0,1,0
STATEN ISLAND @ Unknown Location,955957.0,151208.0,STATEN ISLAND,,0,0,0,0,0,1,0
UNKNOWN @ NY 025 / Emory Rd (N of Jericho Trnpk),1080768.2663453906,211161.8427730529,UNKNOWN,JERICHO TNPK @ EMORY RD (NORTH OF JERICHO TNPK),1,0,0,0,1,0,0
UNKNOWN @ NY 005 / NY 014A,175789.50827939992,994339.7515305307,UNKNOWN,Rt 5 / US 20 @ Rt 14A / Rt 245 & Tremont St,1,0,0,0,1,0,0
MANHATTAN @ Unknown Location,1003932.0,225349.0,MANHATTAN,,0,0,0,0,0,0,1
UNKNOWN @ NY 005 / Western Blvd,97418.71427420834,1006552.1621804538,UNKNOWN,Rt 5 / US 20 @ West Ave Ext,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,944768.0,161951.0,STATEN ISLAND,,0,0,0,0,0,0,1
QUEENS @ Unknown Location,1032462.0,197168.0,QUEENS,,0,0,0,0,0,1,0
UNKNOWN @ NY 018 / Kirk Dr,3855.277110715077,1145463.4526570158,UNKNOWN,Rt 18 Latta Rd @ Kirk Rd,1,0,0,0,1,0,0
UNKNOWN @ NY 107 / Old Post Rd,1127716.03883633,198784.65235899293,UNKNOWN,HICKSVILLE RD @ OLD POST RD & N/B EXIT RAMP OF RT 135,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1056778.0,217036.0,QUEENS,,0,0,0,0,0,0,1
QUEENS @ Unknown Location,1006020.0,222899.0,QUEENS,,0,0,0,0,0,1,0
BROOKLYN @ Unknown Location,983819.0,161591.0,BROOKLYN,,0,0,0,0,0,0,1
STATEN ISLAND @ Unknown Location,955889.0,155848.0,STATEN ISLAND,,0,0,0,0,0,1,0
UNKNOWN @ NY 101 / Sandy Hollow,1070677.2659255038,244893.10461072103,UNKNOWN,PORT WASH BLVD @ SANDY HOLLOW &  HARBOR RD,1,0,0,0,1,0,0
UNKNOWN @ NY 027 / Brooklyn Ave,1069097.792142156,179306.03749908335,UNKNOWN,SUNRISE HGWY @ BROOKLYN AVE & SATTERIE AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 027 / N Delaware Ave,1156548.746500645,195355.30939592628,UNKNOWN,SUNRISE HGWY @ NORTH DELAWARE AVENUE,1,0,0,0,1,0,0
UNKNOWN @ NY 027A / Park Ave,1163968.1049470322,189256.40361870505,UNKNOWN,MONTAUK HGWY @ PARK AVENUE,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,953170.0,158519.0,STATEN ISLAND,,0,0,0,0,0,1,0
UNKNOWN @ NY 025A / Miller Place Rd,1263791.2097216763,283886.1211804717,UNKNOWN,ROUTE 25A @ MILLER PLACE ROAD,1,0,0,0,1,0,0
UNKNOWN @ I 495 SSR / Commack Rd,1179531.027039932,233014.91791338564,UNKNOWN,LONG ISLAND EXPRESSWAY SSR @ COMMACK ROAD,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1029798.0,198525.0,QUEENS,,0,0,0,4,0,0,1
UNKNOWN @ NY 111 / NY 347,1206119.7825317,242796.67788025065,UNKNOWN,HAUPPAUGE RD @ NESCONSET HGWY (ROUTE 347),1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,951753.0,143315.0,STATEN ISLAND,,0,0,0,0,0,1,0
UNKNOWN @ NY 110 / Greene Ave,1145835.6889705504,186886.358165254,UNKNOWN,BROADWAY @ GREENE AVE & UNION AVE,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1002286.0,218391.0,QUEENS,,0,0,0,0,0,0,1
UNKNOWN @ NY 033 / Pine Ridge Rd,-298568.8645551187,1043126.020795304,UNKNOWN,RT 33 (KENSINGTON) @ PINE RIDGE & MARYVALE,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1018068.0,197448.0,QUEENS,,0,0,0,0,0,1,0
QUEENS @ Unknown Location,1060673.0,218437.0,QUEENS,,0,0,0,0,0,0,1
UNKNOWN @ NY 005 / Chateau Terrace,-295901.0144354316,1053933.9569072044,UNKNOWN,RT 5 (MAIN ST) @ CHATEAU TERR & BERNHARDT,1,0,0,0,1,0,0
UNKNOWN @ I 081 SB / Erie Canal,416040.9829557805,1126668.1521305966,UNKNOWN,I 81 SB OVER ERIE CANAL BIN 4031761,1,0,0,0,1,0,0
UNKNOWN @ I 081 NB / 7th North St,405525.93336477305,1072033.632183147,UNKNOWN,I 81 NB @ 7TH NORTH ST & LUTHER AVE,1,0,0,0,1,0,0
UNKNOWN @ NY 049 / Wal-Mart,416828.0304096944,1144226.2870557802,UNKNOWN,NY 49 @ WALMART,1,0,0,0,1,0,0
UNKNOWN @ NY 005 / Brookside Dr,302481.8053145747,1025384.9124305086,UNKNOWN,NY 5 (GRANT AVE) @ BROOKSIDE DR,1,0,0,0,1,0,0
UNKNOWN @ NY 005 / Finger Lakes RR,292801.48523583234,1017420.0900748144,UNKNOWN,NY 5 & US 20 @ FINGER LAKES RAILROAD,1,0,0,0,1,0,0
UNKNOWN @ NY 037 / CASINO DR,816795.1640338202,1751562.5707668604,UNKNOWN,Signal on SR 37 at the Hogansburg intersection at Casino Drive/IGA Drive,1,0,0,0,1,0,0
UNKNOWN @ NY 116 / June Rd,1096730.8077929022,423491.287545552,UNKNOWN,RT 116 EB @ JUNE ROAD,1,0,0,0,1,0,0
UNKNOWN @ I 781 / I 781,492186.6813123248,1424249.7560268166,UNKNOWN,Weather Station at 27010 Nellis Road off the cul-de-sac next to I-781 roadway.,1,0,0,0,1,0,0
UNKNOWN @ US 011 / US 011,503078.5265505429,1425374.1511648416,UNKNOWN,"Located near the Waddingham Road, SB on US Rte 11, identified as DAK 58 by Region 3 TMC",1,0,0,0,1,0,0
UNKNOWN @ US 011 / US 011,500301.3565642434,1418768.0541161343,UNKNOWN,"Located near the Holbrook Road, NB on US Rte 11, identified as DAK 56 by Region 3 TMC",1,0,0,0,1,0,0
UNKNOWN @ NY 987D / N/A OR None,1022979.512838507,302486.9009546286,UNKNOWN,NY 987D,1,0,0,0,1,0,0
UNKNOWN @ NY 921W / N & S ARTERIAL OFF RAMP,642483.2019289664,1067712.4731907605,UNKNOWN,"RTE 921 W (French Rd) N/S Arterial, 5,8,12 off ramp",1,0,0,0,1,0,0
UNKNOWN @ NY 030 / Miami Ave,934231.9623968672,1020155.391772995,UNKNOWN,"RTE 30, Miami Ave and Kmart Driveway",1,0,0,0,1,0,0
UNKNOWN @ NY 005 / Furnace St,752959.3881999766,1048755.1750755983,UNKNOWN,RTE 5 and Furnance and Sixth Street,1,0,0,0,1,0,0
UNKNOWN @ NY 921E / Paris Rd,639524.5503538908,1061714.8941132468,UNKNOWN,"RTE 921 E (Genesee St), Paris Rd and Pearl St",1,0,0,0,1,0,0
UNKNOWN @ NY 036 / Scott St,-5613.26682185958,804037.3839782719,UNKNOWN,RTE 36 @ SCOTT  ST,1,0,0,0,1,0,0
BROOKLYN @ Unknown Location,996479.0,194259.0,BROOKLYN,,0,0,0,0,0,0,1
UNKNOWN @ NY 111 / Town Line Rd,1205242.795462272,241050.27168877053,UNKNOWN,WHEELER RD @ TOWN LINE ROAD,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,955754.0,162573.0,STATEN ISLAND,,0,0,0,0,0,1,0
BRONX @ Unknown Location,1025441.0,253693.0,BRONX,,0,0,0,0,0,0,1
UNKNOWN @ NY 270 / Tonawanda Creek Rd,-290968.2406611146,1092157.512130265,UNKNOWN,RT 270 (CAMPBELL BLVD) @ TONAWANDA CREEK RD,1,0,0,0,1,0,0
UNKNOWN @ NY 324 / Belmont Ave,-314642.2525198452,1061631.3048414004,UNKNOWN,RT 324 (SHERIDAN DR) @ BELMONT AVE,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1038790.0,226827.0,QUEENS,,0,0,0,0,0,1,0
BRONX @ Unknown Location,1032053.0,250201.0,BRONX,,0,0,0,0,0,0,1
UNKNOWN @ NY 025A / Nicolls Rd,1227375.435943084,278002.54802655074,UNKNOWN,NORTH COUNTRY RD @ NICOLLS ROAD (COUNTY ROAD 97),1,0,0,0,1,0,0
UNKNOWN @ NY 110 / Oak St,1145890.374485433,187251.0951810293,UNKNOWN,BROADWAY @ OAK STREET,1,0,0,0,1,0,0
UNKNOWN @ NY 250 / Orchard St,69382.36123472375,1130647.6108868483,UNKNOWN,Rt 250 North Ave @ Orchard St,1,0,0,0,1,0,0
UNKNOWN @ NY 259 / Canal St,-29532.705827129823,1125892.448758421,UNKNOWN,Rt 259 N Union St @ Big Ridge Rd & Canal Rd,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,948944.0,168589.0,STATEN ISLAND,,0,0,0,0,0,1,0
STATEN ISLAND @ Unknown Location,925982.0,134442.0,STATEN ISLAND,,0,0,0,0,0,1,0
QUEENS @ Unknown Location,1026578.0,183642.0,QUEENS,,0,0,0,0,0,0,1
STATEN ISLAND @ Unknown Location,958209.0,155536.0,STATEN ISLAND,,0,0,0,0,0,1,0
STATEN ISLAND @ Unknown Location,951508.0,148960.0,STATEN ISLAND,,0,0,0,0,0,1,0
UNKNOWN @ NY 324 / Parker Blvd,-310543.102629379,1061350.751780265,UNKNOWN,RT 324 (SHERIDAN DR) @ PARKER BLVD,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1028416.0,198045.0,QUEENS,,0,0,0,6,0,0,1
UNKNOWN @ NY 324 / Delaware Ave,-319840.8734270269,1061913.57049985,UNKNOWN,RT 324 (SHERIDAN DR) @ RT 384 (DELAWARE),1,0,0,0,1,0,0
QUEENS @ Unknown Location,1029834.0,179061.0,QUEENS,,0,0,0,0,0,1,0
UNKNOWN @ NY 023 / CR 011,723951.9323094503,829273.6590448701,UNKNOWN,NY 23 @ CR 11 (PINDARS CORNERS),1,0,0,0,1,0,0
UNKNOWN @ I 684 / N/A OR None,1083451.8639461012,433873.6551721479,UNKNOWN,S/B I-684 MM 24.9 Westchester County/Putnam County Line,1,0,0,0,1,0,0
UNKNOWN @ US 011 / Washington St,559669.0515092807,1474240.4212867934,UNKNOWN,RTE. 11 @ CR.194 ANTWERP,1,0,0,0,1,0,0
UNKNOWN @ Broadway / Dunn Br,1053138.7385650454,902073.5886673244,UNKNOWN,BROADWAY @ OFF Ramp from DUNN BRIDGE,1,0,0,0,1,0,0
UNKNOWN @ NY 043 / Best Rd,1067384.1157754248,906372.2457069408,UNKNOWN,Rte 43 @ BEST ROAD,1,0,0,0,1,0,0
UNKNOWN @ Old 9W / Roundout Creek,988562.0642614996,637822.7673029723,UNKNOWN,Old Route 9W (Wurts Street) over the Roundout Creek,1,0,0,0,1,0,0
UNKNOWN @ US 209 / N/A OR None,880795.727425448,572384.8608956233,UNKNOWN,Rt 209 @ Napanock School,1,0,0,0,1,0,0
UNKNOWN @ NY 011C / N/A OR None,782365.6083623073,1692286.2218126417,UNKNOWN,NY 011C,1,0,0,0,1,0,0
UNKNOWN @ US 011 / N/A OR None,909477.5012158277,1707859.9624849863,UNKNOWN,US 011-MALONE - FLANDERS ELEMENTARY SCHOOL,1,0,0,0,1,0,0
UNKNOWN @ US 209 / Main St,921132.7860910364,591155.9563960229,UNKNOWN,RT 209 @ CR 27 (MAIN ST ACCORD),1,0,0,0,1,0,0
UNKNOWN @ NY 017 / N/A OR None,900155.640111416,443396.5419174314,UNKNOWN,ROUTE 17 RAMP @ HARRIMAN DR BRIDGE,1,0,0,0,1,0,0
UNKNOWN @ NY 059 / N/A OR None,968931.7227348546,343256.7159807578,UNKNOWN,RT 59 MIDBLOCK IN FRONT OF SPRING VALLEY HIGH SCHOOL,1,0,0,0,1,0,0
UNKNOWN @ NY 990D / N/A OR None,452116.0310478617,710966.8804460941,UNKNOWN,NY 990D EB @ Davis College RRFB,1,0,0,0,1,0,0
UNKNOWN @ NY 017 EB / CR 173A,806645.2476002101,539123.2350180986,UNKNOWN,NY 17 EB Exit 106 @ CR 173A (SIgnal 09-96-857),1,0,0,0,1,0,0
UNKNOWN @ NY 017 / N/A OR None,497504.8995566399,709358.3923020774,UNKNOWN,NY 17 @ VMS #7 (RM 17 9107 3036),1,0,0,0,1,0,0
UNKNOWN @ NY 003 / CR 015,413446.9438594876,1269642.388286298,UNKNOWN,NY 3 S OF CR 15,1,0,0,0,1,0,0
UNKNOWN @ NY 324 / Grand Island Blvd,-327807.2783109143,1062275.6077361114,UNKNOWN,RT 324 (SHERIDAN DR) @ RT 325 & PARK DR,1,0,0,0,1,0,0
BRONX @ Unknown Location,1039038.0,237064.0,BRONX,,0,0,0,0,0,1,0
BRONX @ Unknown Location,1031956.0,247083.0,BRONX,,0,0,0,0,0,0,1
QUEENS @ Unknown Location,1018136.0,197229.0,QUEENS,,0,0,0,0,0,1,0
UNKNOWN @ I 290 / Colvin Blvd,-314070.4217461822,1068003.105000963,UNKNOWN,I 290 RAMP S @ RT 425 COLVIN & EGGERT,1,0,0,0,1,0,0
UNKNOWN @ NY 130 / Harlem Rd,-298070.23357986123,1031349.7026874364,UNKNOWN,RT 130 @ HARLEM RD (WEST SIDE)-ACCESS RD,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1028022.0,217529.0,QUEENS,,0,0,0,38,0,0,1
UNKNOWN @ I 495 SSR / Old Westbury Rd,1093552.6202522204,223496.0475669137,UNKNOWN,LONG ISLAND EXPRESSWAY SSR @ OLD WESTBURY ROAD,1,0,0,0,1,0,0
UNKNOWN @ NY 005 / Lake Ave,-316647.520577022,994916.7714498128,UNKNOWN,RT 5 (LAKE SHORE RD) @ LAKE AVE,1,0,0,0,1,0,0
UNKNOWN @ US 020 / Angle Rd,-282942.21282559965,997943.6754761628,UNKNOWN,RT 20 (SOUTHWESTERN BLVD) @ ANGLE RD,1,0,0,0,1,0,0
UNKNOWN @ North-South Art / Doughty St,-451278.2425283148,885122.5987766399,UNKNOWN,RT 60 (N-S ART) @ DOUGHTY ST,1,0,0,0,1,0,0
BROOKLYN @ Unknown Location,1020432.0,178429.0,BROOKLYN,,0,0,0,0,0,1,0
UNKNOWN @ NY 474 / CR 083,-474046.8696379465,747137.9853912158,UNKNOWN,RT 474 @ MAPLE RD,1,0,0,0,1,0,0
UNKNOWN @ NY 005 / Tops Drwy,-88030.79523519077,1049123.7349450088,UNKNOWN,Rt 5 W Main St @ Tops & Leroy Village Plza,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1029864.0,215771.0,QUEENS,,0,0,0,0,0,0,1
QUEENS @ Unknown Location,1024797.0,207935.0,QUEENS,,0,0,0,0,0,0,1
UNKNOWN @ US 062 / NY 249,-346114.58583537454,922518.8029973306,UNKNOWN,RT 62 (NORTH COLLINS) @ RT 249 (BRANT RD),1,0,0,0,1,0,0
UNKNOWN @ NY 033B / Dick Rd,-286491.6339843755,1041207.0221418428,UNKNOWN,RT 33B (GENESEE ST) @ DICK & CAYUGA RD,1,0,0,0,1,0,0
QUEENS @ Unknown Location,1015470.0,196518.0,QUEENS,,0,0,0,0,0,1,0
UNKNOWN @ NY 394 / Thayer St,-433918.47927424166,747849.8818180326,UNKNOWN,RT 394 (E-2ND ST) @ THAYER ST,1,0,0,0,1,0,0
UNKNOWN @ NY 404 / Jackson St,65749.96723116025,1127460.9954445309,UNKNOWN,Rt 404 Ridge Rd @ Jackson Rd & Rachel Dr,1,0,0,0,1,0,0
STATEN ISLAND @ Unknown Location,931007.0,155705.0,STATEN ISLAND,,0,0,0,0,0,1,0
UNKNOWN @ I 390 / Hylan Blvd,4967.245024986275,1094957.24538514,UNKNOWN,Rt I390 Genesee Expwy NB Ramp @ Hylan Blvd,1,0,0,0,1,0,0
